"","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid","NA"
"307",0,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"308",0.00390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"309",0.0078125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"310",0.0234375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"311",0.015625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"312",0.02734375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"313",0.0234375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"314",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"315",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"316",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"317",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"318",0.00390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"319",0.00390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"320",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"321",0.05859375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"322",0.015625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"323",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"324",0.25390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"325",0.0234375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"326",0.01171875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"327",0.015625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"328",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"329",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"330",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"331",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"332",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"333",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"334",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"335",0.0234375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"336",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"337",0.1484375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"338",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"339",0.171875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"340",0.015625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"341",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"342",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"343",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"344",0.01171875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"345",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"346",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"347",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"348",0.05859375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"349",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"350",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"351",0.28125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"352",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"353",0.06640625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"354",0.0234375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"355",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"356",0.01953125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"357",0.01953125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"358",0.01953125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"359",0,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"360",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"361",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"362",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"363",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"364",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"365",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"366",0.03515625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"367",0.00390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"368",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"369",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"370",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"371",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"372",0.03515625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"373",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"374",0.0078125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"375",0,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"376",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"377",0.1328125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"378",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"379",0.00390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"380",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"381",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"382",0.03125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"383",0.015625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"384",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"385",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"386",0.00390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"387",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"388",0.04296875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"389",0.02734375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"390",0.02734375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"391",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"392",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"393",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"394",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"395",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"396",0,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"397",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"398",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"399",0.01171875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"400",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"401",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"402",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"403",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"404",0.00390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"405",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"406",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"407",0.01171875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"408",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"409",0.01953125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"410",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"411",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"412",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"413",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"414",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"415",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"416",0.08984375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"417",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"418",0.0703125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"419",0.04296875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"420",0.015625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"421",0.02734375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"422",0.05078125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"423",0.05859375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"424",0.26171875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"425",0.03515625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"426",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"427",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"428",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"429",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"430",0.07421875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"431",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"432",0.00390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"433",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"434",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"435",0.02734375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"436",0.01953125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"437",0.04296875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"438",0.0625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"439",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"440",0.05078125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"441",0.0078125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"442",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"443",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"444",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"445",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"446",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"447",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"448",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"449",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"450",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"451",0.1015625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"452",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"453",0.0078125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"454",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"455",0.01953125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"456",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"457",0.0078125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"458",0.1640625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"459",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"460",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"461",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"462",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"463",0.0234375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"464",0,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"465",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"466",0.0078125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"467",0.09765625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"468",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"469",0.06640625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"470",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"471",0.03125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"472",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"473",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"474",0.0234375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"475",0.078125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"476",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"477",0.02734375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"478",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"479",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"480",0.0234375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"481",0.03125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"482",0.01953125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"483",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"484",0.01171875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"485",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"486",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"487",0.25390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"488",0.01171875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"489",0.0078125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"490",0.015625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"491",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"492",0.03515625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"493",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"494",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"495",0.03515625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"496",0.01953125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"497",0.00390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"498",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"499",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"500",0.04296875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"501",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"502",0,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"503",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"504",0.015625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"505",0.02734375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"506",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"507",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"508",0.015625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"509",0.0234375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"510",0.01171875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"511",0.03125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"512",0.16015625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"513",0,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"514",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"515",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"516",0.03125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"517",0.01171875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"518",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"519",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"520",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"521",0.00390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"522",0.015625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"523",0.0390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"524",0.01953125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"525",0.1328125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"526",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"527",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"528",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"529",0.203125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"530",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"531",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"532",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"533",0.078125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"534",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"535",0.05859375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"536",0.08203125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"537",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"538",0,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"539",0.0234375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"540",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"541",0.03515625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"542",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"543",0.0078125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"544",0.01953125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"545",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"546",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"547",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"548",0.01171875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"549",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"550",0.15234375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"551",0.01953125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"552",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"553",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"554",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"555",0.125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"556",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"557",0.07421875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"558",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"559",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"560",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"561",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"562",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"563",0.25390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"564",0.08203125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"565",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"566",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"567",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"568",0.00390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"569",0.015625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"570",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"571",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"572",0.015625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"573",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"574",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"575",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"576",0.0078125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"577",0.03125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"578",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"579",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"580",0.00390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"581",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"582",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"583",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"584",0.34765625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"585",0.0390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"586",0.0234375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"587",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"588",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"589",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"590",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"591",0.08203125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"592",0.01171875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"593",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"594",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"595",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"596",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"597",0.03125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"598",0.01171875,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"599",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"600",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"601",0.02734375,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"602",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"603",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"604",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"605",0.03125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"606",0.03125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"607",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"608",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"609",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"610",0.50390625,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"611",0.0078125,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
"612",1,0.514655451566451,0.00613695944925123,0,0.423,0.051,0.526,0.1302
