"","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid","NA"
"8790",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8791",0.01953125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8792",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8793",0.01171875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8794",0.01953125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8795",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8796",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8797",0.015625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8798",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8799",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8800",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8801",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8802",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8803",0.05078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8804",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8805",0,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8806",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8807",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8808",0.01953125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8809",0.51953125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8810",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8811",0.03515625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8812",0.01171875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8813",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8814",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8815",0.00390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8816",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8817",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8818",0.09375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8819",0.1328125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8820",0.00390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8821",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8822",0,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8823",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8824",0,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8825",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8826",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8827",0.00390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8828",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8829",0.00390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8830",0.0234375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8831",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8832",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8833",0.00390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8834",0.0390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8835",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8836",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8837",0.01171875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8838",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8839",0.03515625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8840",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8841",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8842",0.0546875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8843",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8844",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8845",0.078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8846",0.0390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8847",0.07421875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8848",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8849",0.0390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8850",0.00390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8851",0.015625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8852",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8853",0.12890625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8854",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8855",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8856",0.0234375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8857",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8858",0.03125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8859",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8860",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8861",0.01953125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8862",0.046875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8863",0.015625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8864",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8865",0.0859375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8866",0.01171875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8867",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8868",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8869",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8870",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8871",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8872",0.0234375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8873",0.05859375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8874",0.0234375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8875",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8876",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8877",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8878",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8879",0.00390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8880",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8881",0.0546875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8882",0.02734375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8883",0.015625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8884",0.08203125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8885",0.01953125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8886",0.04296875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8887",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8888",0.03125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8889",0.0390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8890",0.03515625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8891",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8892",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8893",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8894",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8895",0.03515625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8896",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8897",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8898",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8899",0.08203125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8900",0.05078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8901",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8902",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8903",0.01953125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8904",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8905",0.1875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8906",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8907",0.03125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8908",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8909",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8910",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8911",0,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8912",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8913",0.03515625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8914",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8915",0.07421875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8916",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8917",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8918",0.0390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8919",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8920",0.125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8921",0.01953125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8922",0.01953125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8923",0.03125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8924",0.015625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8925",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8926",0.015625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8927",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8928",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8929",0.0625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8930",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8931",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8932",0.5078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8933",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8934",0.00390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8935",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8936",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8937",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8938",0.13671875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8939",0.03515625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8940",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8941",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8942",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8943",0.0390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8944",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8945",0.05859375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8946",0.02734375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8947",0,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8948",0.078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8949",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8950",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8951",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8952",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8953",0.01171875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8954",0.05078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8955",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8956",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8957",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8958",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8959",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8960",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8961",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8962",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8963",0.01171875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8964",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8965",0,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8966",0.06640625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8967",0.09765625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8968",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8969",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8970",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8971",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8972",0.25390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8973",0.00390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8974",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8975",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8976",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8977",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8978",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8979",0.140625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8980",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8981",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8982",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8983",0.06640625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8984",0.015625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8985",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8986",0.125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8987",0.09765625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8988",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8989",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8990",0.046875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8991",0.00390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8992",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8993",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8994",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8995",0.03515625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8996",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8997",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8998",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"8999",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9000",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9001",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9002",0.02734375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9003",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9004",0.015625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9005",0.0546875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9006",0.01171875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9007",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9008",0.01953125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9009",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9010",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9011",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9012",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9013",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9014",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9015",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9016",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9017",0.01171875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9018",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9019",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9020",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9021",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9022",0.0390625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9023",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9024",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9025",0.01171875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9026",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9027",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9028",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9029",0.03125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9030",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9031",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9032",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9033",0.19140625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9034",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9035",0.02734375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9036",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9037",0.04296875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9038",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9039",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9040",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9041",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9042",0.5234375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9043",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9044",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9045",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9046",0.1171875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9047",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9048",0.02734375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9049",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9050",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9051",0.140625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9052",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9053",0.02734375,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9054",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9055",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9056",0.05078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9057",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9058",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9059",0.03125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9060",0.01953125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9061",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9062",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9063",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9064",0.5078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9065",0.03515625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9066",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9067",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9068",0.01171875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9069",0.015625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9070",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9071",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9072",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9073",0.03515625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9074",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9075",0.07421875,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9076",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9077",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9078",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9079",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9080",0.03515625,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9081",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9082",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9083",0.0078125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9084",0.01953125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9085",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9086",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9087",0,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9088",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9089",0.0703125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9090",0.01953125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9091",1,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
"9092",0.01953125,0.514287250198786,0.00604111468278354,0,0.451,0.043,0.506,0.1302
